well_id,year,analyte,value,unit,remark
W008,2004,ammonium_n_mg_l,0.05416,mg/L as N,measured
W008,2004,chloride_mg_l,19.58935,mg/L,measured
W008,2004,specific_conductance_us_cm,126.5855,uS/cm,measured
W008,2006,nitrate_n_mg_l,0.17429,mg/L as N,measured
W008,2006,chloride_mg_l,16.42769,mg/L,measured
W008,2006,specific_conductance_us_cm,152.55185,uS/cm,measured
W008,2008,nitrate_n_mg_l,0.09221,mg/L as N,less_than_detection
W008,2008,ammonium_n_mg_l,0.08725,mg/L as N,measured
W008,2008,chloride_mg_l,19.39227,mg/L,measured
W008,2008,specific_conductance_us_cm,146.14088,uS/cm,measured
W009,1978,nitrate_n_mg_l,0.22534,mg/L as N,measured
W009,1978,ammonium_n_mg_l,0.03551,mg/L as N,measured
W009,1978,chloride_mg_l,20.51975,mg/L,measured
W009,1978,specific_conductance_us_cm,150.36784,uS/cm,measured
W009,1980,ammonium_n_mg_l,0.15158,mg/L as N,measured
W009,1980,chloride_mg_l,24.35396,mg/L,measured
W009,1980,specific_conductance_us_cm,143.95488,uS/cm,measured
W009,1982,nitrate_n_mg_l,0.76176,mg/L as N,measured
W009,1982,ammonium_n_mg_l,0.25761,mg/L as N,measured
W009,1982,chloride_mg_l,30.40782,mg/L,measured
W009,1982,specific_conductance_us_cm,197.04003,uS/cm,measured
W009,1984,nitrate_n_mg_l,1.5938,mg/L as N,measured
W009,1984,ammonium_n_mg_l,0.34044,mg/L as N,measured
W009,1984,chloride_mg_l,37.12557,mg/L,measured
W009,1984,specific_conductance_us_cm,262.83919,uS/cm,measured
W009,1986,nitrate_n_mg_l,3.06394,mg/L as N,measured
W009,1986,ammonium_n_mg_l,0.55826,mg/L as N,measured
W009,1986,chloride_mg_l,57.24824,mg/L,measured
W009,1986,specific_conductance_us_cm,327.35263,uS/cm,measured
W009,1988,nitrate_n_mg_l,4.90972,mg/L as N,measured
W009,1988,ammonium_n_mg_l,0.8851,mg/L as N,measured
W009,1988,chloride_mg_l,64.64755,mg/L,measured
W009,1988,specific_conductance_us_cm,542.70042,uS/cm,measured
W009,1990,nitrate_n_mg_l,6.0312,mg/L as N,measured
W009,1990,ammonium_n_mg_l,1.27537,mg/L as N,measured
W009,1990,chloride_mg_l,82.75643,mg/L,measured
W009,1990,specific_conductance_us_cm,623.35463,uS/cm,measured
W009,1992,nitrate_n_mg_l,8.03222,mg/L as N,measured
W009,1992,ammonium_n_mg_l,1.80076,mg/L as N,measured
W009,1992,chloride_mg_l,66.70588,mg/L,measured
W009,1992,specific_conductance_us_cm,484.44547,uS/cm,measured
W009,1994,nitrate_n_mg_l,8.79704,mg/L as N,measured
W009,1994,chloride_mg_l,62.7536,mg/L,measured
W009,1994,specific_conductance_us_cm,441.27458,uS/cm,measured
W009,1996,nitrate_n_mg_l,4.1127,mg/L as N,measured
W009,1996,ammonium_n_mg_l,1.80139,mg/L as N,measured
W009,1996,chloride_mg_l,56.15174,mg/L,measured
W009,1996,specific_conductance_us_cm,367.53752,uS/cm,measured
W009,1998,nitrate_n_mg_l,3.728,mg/L as N,measured
W009,1998,chloride_mg_l,47.22782,mg/L,measured
W009,1998,specific_conductance_us_cm,243.47046,uS/cm,measured
W009,2000,nitrate_n_mg_l,4.57181,mg/L as N,measured
W009,2000,ammonium_n_mg_l,1.83964,mg/L as N,measured
W009,2000,chloride_mg_l,42.53677,mg/L,measured
W009,2000,specific_conductance_us_cm,278.38388,uS/cm,measured
W009,2002,nitrate_n_mg_l,3.06456,mg/L as N,measured
W009,2002,ammonium_n_mg_l,0.83887,mg/L as N,measured
W009,2002,chloride_mg_l,42.44492,mg/L,measured
W009,2002,specific_conductance_us_cm,251.33177,uS/cm,measured
W009,2004,nitrate_n_mg_l,3.2681,mg/L as N,measured
W009,2004,ammonium_n_mg_l,0.69196,mg/L as N,measured
W009,2004,chloride_mg_l,31.38723,mg/L,measured
W009,2004,specific_conductance_us_cm,217.74729,uS/cm,measured
W009,2006,nitrate_n_mg_l,2.61849,mg/L as N,measured
W009,2006,ammonium_n_mg_l,0.86691,mg/L as N,measured
W009,2006,chloride_mg_l,31.26953,mg/L,measured
W009,2006,specific_conductance_us_cm,217.69561,uS/cm,measured
W009,2008,nitrate_n_mg_l,2.14097,mg/L as N,measured
W009,2008,ammonium_n_mg_l,0.62601,mg/L as N,measured
W009,2008,chloride_mg_l,24.99585,mg/L,measured
W009,2008,specific_conductance_us_cm,213.05542,uS/cm,measured
W010,1978,nitrate_n_mg_l,0.39085,mg/L as N,measured
W010,1978,ammonium_n_mg_l,0.04251,mg/L as N,measured
W010,1978,chloride_mg_l,18.41766,mg/L,measured
W010,1978,specific_conductance_us_cm,170.36624,uS/cm,measured
W010,1980,nitrate_n_mg_l,0.74786,mg/L as N,measured
W010,1980,ammonium_n_mg_l,0.22141,mg/L as N,measured
W010,1980,chloride_mg_l,23.44718,mg/L,measured
W010,1980,specific_conductance_us_cm,196.36119,uS/cm,measured
W010,1982,nitrate_n_mg_l,1.22176,mg/L as N,measured
W010,1982,ammonium_n_mg_l,0.37881,mg/L as N,measured
W010,1982,chloride_mg_l,13.82974,mg/L,less_than_detection
W010,1982,specific_conductance_us_cm,218.96533,uS/cm,measured
W010,1984,nitrate_n_mg_l,2.16656,mg/L as N,measured
W010,1984,ammonium_n_mg_l,0.4995,mg/L as N,measured
W010,1984,chloride_mg_l,40.81835,mg/L,measured
W010,1984,specific_conductance_us_cm,275.43658,uS/cm,measured
W010,1986,nitrate_n_mg_l,3.08246,mg/L as N,measured
W010,1986,ammonium_n_mg_l,0.57105,mg/L as N,measured
W010,1986,chloride_mg_l,19.32643,mg/L,measured
W010,1986,specific_conductance_us_cm,79.11279,uS/cm,less_than_detection
W010,1988,nitrate_n_mg_l,0.29585,mg/L as N,measured
W010,1988,ammonium_n_mg_l,0.91598,mg/L as N,measured
W010,1988,chloride_mg_l,19.14104,mg/L,measured
W010,1988,specific_conductance_us_cm,77.2407,uS/cm,less_than_detection
W010,1990,nitrate_n_mg_l,0.40994,mg/L as N,measured
W010,1990,specific_conductance_us_cm,145.69936,uS/cm,measured
W010,1992,nitrate_n_mg_l,0.19413,mg/L as N,measured
W010,1992,ammonium_n_mg_l,0.13462,mg/L as N,measured
W010,1992,chloride_mg_l,18.89747,mg/L,measured
W010,1992,specific_conductance_us_cm,144.19937,uS/cm,measured
W010,1994,nitrate_n_mg_l,0.19561,mg/L as N,measured
W010,1994,ammonium_n_mg_l,0.06285,mg/L as N,measured
W010,1994,chloride_mg_l,19.1091,mg/L,measured
W010,1994,specific_conductance_us_cm,145.76059,uS/cm,measured
W010,1996,nitrate_n_mg_l,0.12987,mg/L as N,measured
W010,1996,ammonium_n_mg_l,0.06542,mg/L as N,measured
W010,1996,chloride_mg_l,18.38445,mg/L,measured
W010,1996,specific_conductance_us_cm,69.4447,uS/cm,less_than_detection
W010,1998,nitrate_n_mg_l,0.15765,mg/L as N,measured
W010,1998,ammonium_n_mg_l,0.07864,mg/L as N,measured
W010,1998,specific_conductance_us_cm,144.64333,uS/cm,measured
W010,2000,nitrate_n_mg_l,0.13223,mg/L as N,measured
W010,2000,ammonium_n_mg_l,0.01437,mg/L as N,measured
W010,2000,chloride_mg_l,17.65161,mg/L,measured
W010,2000,specific_conductance_us_cm,130.0612,uS/cm,measured
W010,2002,ammonium_n_mg_l,0.02538,mg/L as N,measured
W010,2002,specific_conductance_us_cm,132.51116,uS/cm,measured
W010,2004,nitrate_n_mg_l,0.08978,mg/L as N,less_than_detection
W010,2004,ammonium_n_mg_l,0.10642,mg/L as N,measured
W010,2004,chloride_mg_l,17.29287,mg/L,measured
W010,2004,specific_conductance_us_cm,123.68796,uS/cm,measured
W010,2006,nitrate_n_mg_l,0.21638,mg/L as N,measured
W010,2006,chloride_mg_l,9.44576,mg/L,less_than_detection
W010,2006,specific_conductance_us_cm,126.80737,uS/cm,measured
W010,2008,ammonium_n_mg_l,0.03977,mg/L as N,measured
W010,2008,chloride_mg_l,19.24401,mg/L,measured
W010,2008,specific_conductance_us_cm,172.29122,uS/cm,measured
W010,2012,nitrate_n_mg_l,0.1873,mg/L as N,measured
W010,2012,ammonium_n_mg_l,0.04466,mg/L as N,measured
W010,2012,chloride_mg_l,19.37301,mg/L,measured
W010,2012,specific_conductance_us_cm,125.70396,uS/cm,measured
W010,2014,nitrate_n_mg_l,0.0942,mg/L as N,measured
W010,2014,ammonium_n_mg_l,0.02559,mg/L as N,measured
W010,2014,chloride_mg_l,16.89083,mg/L,measured
W011,2010,nitrate_n_mg_l,3.552,mg/L as N,measured
W011,2010,ammonium_n_mg_l,0.34122,mg/L as N,measured
W011,2010,chloride_mg_l,91.23792,mg/L,measured
W011,2010,specific_conductance_us_cm,747.57555,uS/cm,measured
W011,2012,nitrate_n_mg_l,4.54861,mg/L as N,measured
W011,2012,ammonium_n_mg_l,0.25354,mg/L as N,measured
W011,2012,chloride_mg_l,88.26012,mg/L,measured
W011,2012,specific_conductance_us_cm,722.888,uS/cm,measured
W011,2014,nitrate_n_mg_l,4.75583,mg/L as N,measured
W011,2014,ammonium_n_mg_l,0.45045,mg/L as N,measured
W011,2014,chloride_mg_l,127.48741,mg/L,measured
W011,2014,specific_conductance_us_cm,790.10931,uS/cm,measured
W011,2016,nitrate_n_mg_l,6.3604,mg/L as N,measured
W011,2016,ammonium_n_mg_l,0.51141,mg/L as N,measured
W011,2016,chloride_mg_l,116.20823,mg/L,measured
W011,2016,specific_conductance_us_cm,709.97132,uS/cm,measured
W011,2018,nitrate_n_mg_l,7.37196,mg/L as N,measured
W011,2018,ammonium_n_mg_l,0.63153,mg/L as N,measured
W011,2018,chloride_mg_l,105.73471,mg/L,measured
W011,2018,specific_conductance_us_cm,652.79626,uS/cm,measured
W012,2010,nitrate_n_mg_l,3.10508,mg/L as N,measured
W012,2010,ammonium_n_mg_l,0.18979,mg/L as N,measured
W012,2010,chloride_mg_l,104.82065,mg/L,measured
W012,2010,specific_conductance_us_cm,805.64194,uS/cm,measured
W012,2012,nitrate_n_mg_l,4.05824,mg/L as N,measured
W012,2012,ammonium_n_mg_l,0.29684,mg/L as N,measured
W012,2012,chloride_mg_l,97.69975,mg/L,measured
W012,2012,specific_conductance_us_cm,783.98297,uS/cm,measured
W012,2014,ammonium_n_mg_l,0.39213,mg/L as N,measured
W012,2014,chloride_mg_l,128.69887,mg/L,measured
W012,2014,specific_conductance_us_cm,888.69913,uS/cm,measured
W012,2016,nitrate_n_mg_l,5.08021,mg/L as N,measured
W012,2016,ammonium_n_mg_l,0.41453,mg/L as N,measured
W012,2016,chloride_mg_l,126.65942,mg/L,measured
W012,2016,specific_conductance_us_cm,938.19258,uS/cm,measured
W012,2018,nitrate_n_mg_l,6.30049,mg/L as N,measured
W012,2018,ammonium_n_mg_l,0.47174,mg/L as N,measured
W012,2018,chloride_mg_l,129.51386,mg/L,measured
W012,2018,specific_conductance_us_cm,857.3132,uS/cm,measured
W013,2010,nitrate_n_mg_l,0.0702,mg/L as N,less_than_detection
W013,2010,ammonium_n_mg_l,0.02492,mg/L as N,measured
W013,2010,chloride_mg_l,18.51283,mg/L,measured
W013,2010,specific_conductance_us_cm,155.73381,uS/cm,measured
W013,2012,nitrate_n_mg_l,0.12231,mg/L as N,measured
W013,2012,ammonium_n_mg_l,0.07193,mg/L as N,measured
W013,2012,chloride_mg_l,19.21645,mg/L,measured
W013,2012,specific_conductance_us_cm,63.45697,uS/cm,less_than_detection
W013,2014,nitrate_n_mg_l,0.17899,mg/L as N,measured
W013,2014,ammonium_n_mg_l,0.01757,mg/L as N,measured
W013,2014,chloride_mg_l,18.29973,mg/L,measured
W013,2014,specific_conductance_us_cm,68.43524,uS/cm,less_than_detection
W013,2016,nitrate_n_mg_l,0.04096,mg/L as N,measured
W013,2016,ammonium_n_mg_l,0.10505,mg/L as N,measured
W013,2016,chloride_mg_l,7.9925,mg/L,less_than_detection
W013,2016,specific_conductance_us_cm,71.92493,uS/cm,less_than_detection
W013,2018,nitrate_n_mg_l,0.15167,mg/L as N,measured
W013,2018,ammonium_n_mg_l,0.07639,mg/L as N,measured
W013,2018,specific_conductance_us_cm,64.61291,uS/cm,less_than_detection
W014,1978,nitrate_n_mg_l,0.08215,mg/L as N,less_than_detection
W014,1978,ammonium_n_mg_l,0.16768,mg/L as N,measured
W014,1978,chloride_mg_l,18.15527,mg/L,measured
W014,1978,specific_conductance_us_cm,121.0674,uS/cm,measured
W014,1980,nitrate_n_mg_l,0.35185,mg/L as N,measured
W014,1980,ammonium_n_mg_l,0.0277,mg/L as N,less_than_detection
W014,1980,chloride_mg_l,19.98345,mg/L,measured
W014,1980,specific_conductance_us_cm,164.91573,uS/cm,measured
W014,1982,nitrate_n_mg_l,0.53715,mg/L as N,measured
W014,1982,ammonium_n_mg_l,0.11551,mg/L as N,measured
W014,1982,chloride_mg_l,12.01782,mg/L,less_than_detection
W014,1982,specific_conductance_us_cm,161.20734,uS/cm,measured
W014,1984,nitrate_n_mg_l,0.79448,mg/L as N,measured
W014,1984,ammonium_n_mg_l,0.20734,mg/L as N,measured
W014,1984,chloride_mg_l,26.41073,mg/L,measured
W014,1984,specific_conductance_us_cm,211.8031,uS/cm,measured
W014,1986,nitrate_n_mg_l,1.42742,mg/L as N,measured
W014,1986,ammonium_n_mg_l,0.35367,mg/L as N,measured
W014,1986,chloride_mg_l,42.1073,mg/L,measured
W014,1986,specific_conductance_us_cm,272.20235,uS/cm,measured
W014,1988,nitrate_n_mg_l,2.66846,mg/L as N,measured
W014,1988,ammonium_n_mg_l,0.47421,mg/L as N,measured
W014,1988,chloride_mg_l,61.48697,mg/L,measured
W014,1988,specific_conductance_us_cm,434.16145,uS/cm,measured
W014,1990,nitrate_n_mg_l,5.1153,mg/L as N,measured
W014,1990,ammonium_n_mg_l,0.80452,mg/L as N,measured
W014,1990,chloride_mg_l,133.60454,mg/L,measured
W014,1990,specific_conductance_us_cm,831.48539,uS/cm,measured
W014,1992,nitrate_n_mg_l,9.2748,mg/L as N,measured
W014,1992,ammonium_n_mg_l,1.17634,mg/L as N,measured
W014,1992,chloride_mg_l,185.68088,mg/L,measured
W014,1992,specific_conductance_us_cm,1223.03779,uS/cm,measured
W014,1994,nitrate_n_mg_l,14.23095,mg/L as N,measured
W014,1994,ammonium_n_mg_l,1.88293,mg/L as N,measured
W014,1994,chloride_mg_l,197.133,mg/L,measured
W014,1994,specific_conductance_us_cm,1314.43643,uS/cm,measured
W014,1996,nitrate_n_mg_l,19.58694,mg/L as N,measured
W014,1996,ammonium_n_mg_l,2.76237,mg/L as N,measured
W014,1996,chloride_mg_l,211.62782,mg/L,measured
W014,1996,specific_conductance_us_cm,1619.51359,uS/cm,measured
W014,1998,nitrate_n_mg_l,21.05567,mg/L as N,measured
W014,1998,ammonium_n_mg_l,3.34486,mg/L as N,measured
W014,1998,chloride_mg_l,302.85269,mg/L,measured
W014,1998,specific_conductance_us_cm,1665.73153,uS/cm,measured
W014,2000,nitrate_n_mg_l,23.95227,mg/L as N,measured
W014,2000,ammonium_n_mg_l,3.51667,mg/L as N,measured
W014,2000,specific_conductance_us_cm,1602.62856,uS/cm,measured
W014,2002,nitrate_n_mg_l,23.92385,mg/L as N,measured
W014,2002,ammonium_n_mg_l,4.38901,mg/L as N,measured
W014,2002,chloride_mg_l,237.92014,mg/L,measured
W014,2002,specific_conductance_us_cm,1098.11202,uS/cm,measured
W014,2004,ammonium_n_mg_l,4.31451,mg/L as N,measured
W014,2004,chloride_mg_l,178.63103,mg/L,measured
W014,2004,specific_conductance_us_cm,1160.23085,uS/cm,measured
W014,2006,nitrate_n_mg_l,20.42508,mg/L as N,measured
W014,2006,ammonium_n_mg_l,3.7024,mg/L as N,measured
W014,2006,chloride_mg_l,154.46449,mg/L,measured
W014,2006,specific_conductance_us_cm,988.58726,uS/cm,measured
W014,2008,nitrate_n_mg_l,17.21114,mg/L as N,measured
W014,2008,ammonium_n_mg_l,3.4083,mg/L as N,measured
W014,2008,chloride_mg_l,121.5196,mg/L,measured
W014,2008,specific_conductance_us_cm,851.03052,uS/cm,measured
W015,1978,ammonium_n_mg_l,0.03159,mg/L as N,less_than_detection
W015,1978,chloride_mg_l,18.35293,mg/L,measured
W015,1978,specific_conductance_us_cm,136.75907,uS/cm,measured
W015,1980,nitrate_n_mg_l,0.31652,mg/L as N,measured
W015,1980,ammonium_n_mg_l,0.06399,mg/L as N,measured
W015,1980,chloride_mg_l,21.4174,mg/L,measured
W015,1980,specific_conductance_us_cm,159.9667,uS/cm,measured
W015,1982,nitrate_n_mg_l,0.70869,mg/L as N,measured
W015,1982,chloride_mg_l,25.15648,mg/L,measured
W015,1982,specific_conductance_us_cm,176.56707,uS/cm,measured
W015,1984,nitrate_n_mg_l,0.95372,mg/L as N,measured
W015,1984,ammonium_n_mg_l,0.25165,mg/L as N,measured
W015,1984,chloride_mg_l,30.27887,mg/L,measured
W015,1984,specific_conductance_us_cm,188.35049,uS/cm,measured
W015,1986,nitrate_n_mg_l,1.88362,mg/L as N,measured
W015,1986,ammonium_n_mg_l,0.37264,mg/L as N,measured
W015,1986,chloride_mg_l,36.34845,mg/L,measured
W015,1986,specific_conductance_us_cm,245.52559,uS/cm,measured
W015,1988,nitrate_n_mg_l,2.98445,mg/L as N,measured
W015,1988,ammonium_n_mg_l,0.50326,mg/L as N,measured
W015,1988,chloride_mg_l,49.89561,mg/L,measured
W015,1988,specific_conductance_us_cm,343.24166,uS/cm,measured
W015,1990,nitrate_n_mg_l,3.39529,mg/L as N,measured
W015,1990,ammonium_n_mg_l,0.61709,mg/L as N,measured
W015,1990,chloride_mg_l,62.33186,mg/L,measured
W015,1992,nitrate_n_mg_l,4.67201,mg/L as N,measured
W015,1992,ammonium_n_mg_l,0.87585,mg/L as N,measured
W015,1992,chloride_mg_l,76.07,mg/L,measured
W015,1992,specific_conductance_us_cm,511.25683,uS/cm,measured
W015,1994,nitrate_n_mg_l,4.66172,mg/L as N,measured
W015,1994,ammonium_n_mg_l,1.03628,mg/L as N,measured
W015,1994,chloride_mg_l,75.21523,mg/L,measured
W015,1994,specific_conductance_us_cm,337.31717,uS/cm,measured
W015,1996,ammonium_n_mg_l,0.9852,mg/L as N,measured
W015,1996,chloride_mg_l,43.09461,mg/L,measured
W015,1996,specific_conductance_us_cm,255.36318,uS/cm,measured
W015,1998,nitrate_n_mg_l,6.71509,mg/L as N,measured
W015,1998,ammonium_n_mg_l,0.96449,mg/L as N,measured
W015,1998,chloride_mg_l,33.0062,mg/L,measured
W015,1998,specific_conductance_us_cm,282.26716,uS/cm,measured
W015,2000,nitrate_n_mg_l,1.87804,mg/L as N,measured
W015,2000,chloride_mg_l,31.47807,mg/L,measured
W015,2000,specific_conductance_us_cm,249.74614,uS/cm,measured
W015,2002,nitrate_n_mg_l,1.92393,mg/L as N,measured
W015,2002,chloride_mg_l,31.27208,mg/L,measured
W015,2002,specific_conductance_us_cm,244.71328,uS/cm,measured
W015,2004,nitrate_n_mg_l,1.99731,mg/L as N,measured
W015,2004,ammonium_n_mg_l,1.17784,mg/L as N,measured
W015,2004,chloride_mg_l,15.34224,mg/L,less_than_detection
W015,2004,specific_conductance_us_cm,213.73736,uS/cm,measured
W015,2006,nitrate_n_mg_l,1.73674,mg/L as N,measured
W015,2006,ammonium_n_mg_l,0.48052,mg/L as N,measured
W015,2006,chloride_mg_l,15.11117,mg/L,less_than_detection
W015,2006,specific_conductance_us_cm,200.16546,uS/cm,measured
W015,2008,nitrate_n_mg_l,1.6817,mg/L as N,measured
W015,2008,ammonium_n_mg_l,0.38171,mg/L as N,measured
W015,2008,chloride_mg_l,24.83979,mg/L,measured
W015,2008,specific_conductance_us_cm,204.38521,uS/cm,measured
W015,2010,nitrate_n_mg_l,1.32714,mg/L as N,measured
W015,2010,ammonium_n_mg_l,0.32764,mg/L as N,measured
W015,2010,chloride_mg_l,23.65611,mg/L,measured
W015,2010,specific_conductance_us_cm,194.09173,uS/cm,measured
W016,1978,nitrate_n_mg_l,0.35364,mg/L as N,measured
W016,1978,ammonium_n_mg_l,0.21241,mg/L as N,measured
W016,1978,chloride_mg_l,18.91811,mg/L,measured
W016,1978,specific_conductance_us_cm,151.11529,uS/cm,measured
W016,1980,nitrate_n_mg_l,0.90246,mg/L as N,measured
W016,1980,ammonium_n_mg_l,0.22058,mg/L as N,measured
W016,1980,chloride_mg_l,23.37442,mg/L,measured
W016,1980,specific_conductance_us_cm,174.43165,uS/cm,measured
W016,1982,nitrate_n_mg_l,2.37767,mg/L as N,measured
W016,1982,ammonium_n_mg_l,0.50309,mg/L as N,measured
W016,1982,chloride_mg_l,40.41306,mg/L,measured
W016,1982,specific_conductance_us_cm,288.78974,uS/cm,measured
W016,1984,ammonium_n_mg_l,1.06042,mg/L as N,measured
W016,1984,specific_conductance_us_cm,533.29248,uS/cm,measured
W016,1986,nitrate_n_mg_l,10.23174,mg/L as N,measured
W016,1986,ammonium_n_mg_l,1.68099,mg/L as N,measured
W016,1986,chloride_mg_l,135.60088,mg/L,measured
W016,1986,specific_conductance_us_cm,881.27754,uS/cm,measured
W016,1988,nitrate_n_mg_l,13.73856,mg/L as N,measured
W016,1988,ammonium_n_mg_l,2.87057,mg/L as N,measured
W016,1988,chloride_mg_l,123.13956,mg/L,measured
W016,1988,specific_conductance_us_cm,743.16064,uS/cm,measured
W016,1990,nitrate_n_mg_l,15.96809,mg/L as N,measured
W016,1990,ammonium_n_mg_l,4.15413,mg/L as N,measured
W016,1990,chloride_mg_l,152.37129,mg/L,measured
W016,1992,nitrate_n_mg_l,12.85678,mg/L as N,measured
W016,1992,ammonium_n_mg_l,4.54912,mg/L as N,measured
W016,1992,chloride_mg_l,110.04507,mg/L,measured
W016,1992,specific_conductance_us_cm,869.00379,uS/cm,measured
W016,1994,nitrate_n_mg_l,13.89088,mg/L as N,measured
W016,1994,ammonium_n_mg_l,4.02219,mg/L as N,measured
W016,1994,chloride_mg_l,111.13186,mg/L,measured
W016,1994,specific_conductance_us_cm,531.65217,uS/cm,measured
W016,1996,nitrate_n_mg_l,8.33553,mg/L as N,measured
W016,1996,ammonium_n_mg_l,3.02508,mg/L as N,measured
W016,1996,chloride_mg_l,77.1733,mg/L,measured
W016,1996,specific_conductance_us_cm,513.57367,uS/cm,measured
W016,1998,nitrate_n_mg_l,9.16859,mg/L as N,measured
W016,1998,ammonium_n_mg_l,3.37904,mg/L as N,measured
W016,1998,chloride_mg_l,64.56548,mg/L,measured
W016,1998,specific_conductance_us_cm,461.04396,uS/cm,measured
W016,2000,nitrate_n_mg_l,8.54306,mg/L as N,measured
W016,2000,ammonium_n_mg_l,2.51354,mg/L as N,measured
W016,2000,chloride_mg_l,57.6421,mg/L,measured
W016,2000,specific_conductance_us_cm,348.03399,uS/cm,measured
W016,2002,nitrate_n_mg_l,6.46028,mg/L as N,measured
W016,2002,ammonium_n_mg_l,2.32691,mg/L as N,measured
W016,2002,specific_conductance_us_cm,265.42067,uS/cm,measured
W016,2004,nitrate_n_mg_l,5.6193,mg/L as N,measured
W016,2004,ammonium_n_mg_l,1.99781,mg/L as N,measured
W016,2004,chloride_mg_l,41.09183,mg/L,measured
W016,2004,specific_conductance_us_cm,268.73158,uS/cm,measured
W016,2006,nitrate_n_mg_l,4.55384,mg/L as N,measured
W016,2006,ammonium_n_mg_l,1.725,mg/L as N,measured
W016,2006,chloride_mg_l,37.89362,mg/L,measured
W016,2006,specific_conductance_us_cm,243.53794,uS/cm,measured
W016,2008,nitrate_n_mg_l,3.5304,mg/L as N,measured
W016,2008,ammonium_n_mg_l,1.57371,mg/L as N,measured
W016,2008,chloride_mg_l,34.60754,mg/L,measured
W016,2008,specific_conductance_us_cm,217.84201,uS/cm,measured
W017,1978,nitrate_n_mg_l,1.92507,mg/L as N,measured
W017,1978,ammonium_n_mg_l,0.60103,mg/L as N,measured
W017,1978,chloride_mg_l,31.43609,mg/L,measured
W017,1978,specific_conductance_us_cm,257.12762,uS/cm,measured
W017,1980,nitrate_n_mg_l,3.58925,mg/L as N,measured
W017,1980,ammonium_n_mg_l,0.81522,mg/L as N,measured
W017,1980,chloride_mg_l,43.81464,mg/L,measured
W017,1980,specific_conductance_us_cm,329.40633,uS/cm,measured
W017,1982,nitrate_n_mg_l,5.34305,mg/L as N,measured
W017,1982,ammonium_n_mg_l,1.33782,mg/L as N,measured
W017,1982,chloride_mg_l,53.96714,mg/L,measured
W017,1982,specific_conductance_us_cm,407.28591,uS/cm,measured
W017,1984,nitrate_n_mg_l,6.33264,mg/L as N,measured
W017,1984,ammonium_n_mg_l,2.04961,mg/L as N,measured
